
235631, 3,3,3,0,0.29,-9.49,-1.57,-0.19,-0.13,-0.06,6.06,132.69,26.00,89.50,1.56,99.69,0.02,0.16,0.08,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.70,-1.57,-99.72,
235641, 3,3,3,0,0.30,-9.50,-1.59,-0.06,0.00,0.06,6.06,132.69,26.00,89.50,1.56,99.69,0.01,0.16,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.70,-1.57,-99.72,
235653, 3,3,3,0,0.27,-9.49,-1.66,-0.06,-0.06,0.06,6.06,133.75,25.50,89.50,1.56,99.69,-0.03,0.15,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.70,-1.57,-99.72,
235665, 3,3,3,0,0.23,-9.50,-1.66,0.06,0.13,0.00,6.06,133.75,25.50,89.50,1.56,99.69,-0.03,0.15,-0.04,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.70,-1.57,-99.72,
235676, 3,3,3,0,0.22,-9.47,-1.66,0.00,0.19,0.06,6.06,133.75,25.50,89.50,1.56,99.69,-0.04,0.18,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.70,-1.57,-99.72,
235686, 3,3,3,0,0.22,-9.44,-1.68,0.13,0.25,0.00,6.06,133.75,25.50,89.50,1.56,99.69,-0.04,0.21,-0.03,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.70,-1.57,-99.72,
235697, 3,3,3,0,0.20,-9.41,-1.63,0.00,0.13,-0.06,5.69,132.25,26.00,89.50,1.56,99.69,-0.06,0.24,0.01,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235710, 3,3,3,0,0.25,-9.41,-1.63,0.00,-0.13,0.00,5.69,132.25,26.00,89.50,1.56,99.69,-0.01,0.24,0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235722, 3,3,3,0,0.26,-9.44,-1.64,0.06,-0.06,0.00,5.69,132.25,26.00,89.50,1.56,99.69,0.00,0.21,0.05,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235734, 3,3,3,0,0.26,-9.44,-1.59,-0.06,0.00,-0.06,5.69,132.25,26.00,89.50,1.56,99.69,0.03,0.16,0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235745, 3,3,3,0,0.30,-9.49,-1.63,0.00,0.06,-0.13,5.00,132.69,26.75,89.50,1.56,99.69,0.01,0.20,0.03,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235757, 3,3,3,0,0.27,-9.49,-1.66,0.00,0.00,0.06,5.00,132.69,26.75,89.50,1.56,99.69,0.00,0.16,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235769, 3,3,3,0,0.26,-9.49,-1.66,-0.13,0.13,-0.06,5.00,132.69,26.75,89.50,1.56,99.69,0.00,0.16,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235781, 3,3,3,0,0.23,-9.48,-1.65,-0.06,0.19,0.06,5.00,132.69,26.75,89.50,1.56,99.69,-0.03,0.17,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235792, 3,3,3,0,0.23,-9.42,-1.66,0.00,0.00,-0.06,5.00,132.69,26.75,89.50,1.56,99.69,-0.05,0.21,-0.01,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235805, 3,3,3,0,0.21,-9.44,-1.66,0.00,-0.06,0.00,5.25,133.00,26.75,89.50,1.56,99.69,-0.03,0.24,0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235817, 3,3,3,0,0.25,-9.41,-1.66,0.00,0.00,0.06,5.25,133.00,26.75,89.50,1.56,99.69,-0.01,0.24,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235829, 3,3,3,0,0.26,-9.44,-1.61,-0.13,0.06,0.00,5.25,133.00,26.75,89.50,1.56,99.69,0.00,0.22,0.04,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235840, 3,3,3,0,0.28,-9.45,-1.64,0.00,0.13,0.06,5.25,133.00,26.75,89.50,1.56,99.69,0.02,0.20,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235852, 3,3,3,0,0.28,-9.45,-1.61,-0.06,0.06,0.06,5.69,133.37,26.75,89.50,1.56,99.69,0.03,0.18,0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235864, 3,3,3,0,0.30,-9.47,-1.63,-0.06,-0.06,0.00,5.69,133.37,26.75,89.50,1.56,99.69,-0.01,0.16,-0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235876, 3,3,3,0,0.25,-9.49,-1.68,-0.06,0.06,0.06,5.69,133.37,26.75,89.50,1.56,99.69,0.00,0.16,0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235886, 3,3,3,0,0.23,-9.48,-1.66,-0.06,-0.06,-0.06,5.69,133.37,26.75,89.50,1.56,99.69,-0.03,0.17,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235898, 3,3,3,0,0.22,-9.45,-1.67,-0.06,0.00,0.06,5.69,132.25,26.25,89.50,1.56,99.69,-0.04,0.20,-0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235910, 3,3,3,0,0.21,-9.44,-1.66,0.06,0.19,0.00,5.69,132.25,26.25,89.50,1.56,99.69,-0.05,0.21,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.56,-99.72,
235922, 3,3,3,0,0.22,-9.44,-1.67,0.06,0.06,0.00,5.69,132.25,26.25,89.50,1.56,99.69,-0.03,0.24,-0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.70,-1.57,-99.73,
235934, 3,3,3,0,0.23,-9.42,-1.67,-0.06,0.00,0.06,5.69,132.25,26.25,89.50,1.56,99.69,0.00,0.21,0.03,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.70,-1.57,-99.73,
235945, 3,3,3,0,0.26,-9.44,-1.61,-0.06,-0.06,-0.13,5.25,133.00,26.00,89.50,1.56,99.69,0.02,0.21,0.01,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.70,-1.57,-99.73,
235957, 3,3,3,0,0.29,-9.44,-1.64,0.06,-0.06,0.00,5.25,133.00,26.00,89.50,1.56,99.69,0.01,0.20,0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.70,-1.57,-99.73,
235969, 3,3,3,0,0.29,-9.45,-1.64,-0.06,0.00,0.00,5.25,133.00,26.00,89.50,1.56,99.69,0.03,0.20,0.01,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
235982, 3,3,3,0,0.30,-9.47,-1.62,-0.19,0.13,0.06,5.25,133.00,26.00,89.50,1.56,99.69,0.04,0.18,0.03,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
235993, 3,3,3,0,0.27,-9.47,-1.64,-0.06,0.19,0.00,5.25,133.00,26.00,89.50,1.56,99.69,0.00,0.20,-0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236004, 3,3,3,0,0.25,-9.45,-1.67,-0.13,0.06,0.00,5.69,133.00,26.75,89.50,1.56,99.69,-0.03,0.22,-0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236017, 3,3,3,0,0.23,-9.44,-1.68,-0.06,0.25,0.06,5.69,133.00,26.75,89.50,1.56,99.69,-0.07,0.22,0.01,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236029, 3,3,3,0,0.23,-9.45,-1.65,-0.06,0.13,0.06,5.69,133.00,26.75,89.50,1.56,99.69,-0.03,0.20,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236039, 3,3,3,0,0.28,-9.44,-1.66,-0.06,-0.06,-0.06,5.69,133.00,26.75,89.50,1.56,99.69,0.01,0.21,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236052, 3,3,3,0,0.24,-9.42,-1.60,0.00,-0.13,0.19,6.06,132.69,26.25,89.50,1.56,99.69,0.02,0.18,0.01,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236065, 3,3,3,0,0.29,-9.47,-1.64,0.00,-0.13,0.00,6.06,132.69,26.25,89.50,1.56,99.69,0.02,0.19,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236077, 3,3,3,0,0.29,-9.46,-1.65,-0.06,-0.06,0.00,6.06,132.69,26.25,89.50,1.56,99.69,0.04,0.17,0.03,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236087, 3,3,3,0,0.27,-9.45,-1.62,-0.06,0.00,0.06,6.06,132.69,26.25,89.50,1.56,99.69,0.01,0.20,0.03,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236099, 3,3,3,0,0.28,-9.46,-1.64,-0.13,-0.06,-0.06,5.25,132.69,27.19,89.50,1.56,99.69,0.02,0.19,0.01,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236112, 3,3,3,0,0.25,-9.46,-1.65,0.06,0.00,-0.13,5.25,132.69,27.19,89.50,1.56,99.69,-0.06,0.22,-0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236125, 3,3,3,0,0.20,-9.44,-1.68,0.06,-0.06,0.06,5.25,132.69,27.19,89.50,1.56,99.69,-0.02,0.20,-0.02,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236136, 3,3,3,0,0.24,-9.45,-1.67,0.00,0.19,0.06,5.25,132.69,27.19,89.50,1.56,99.69,-0.05,0.20,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236149, 3,3,3,0,0.25,-9.46,-1.65,0.00,-0.13,-0.06,5.00,133.37,26.25,89.50,1.56,99.69,-0.01,0.19,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236161, 3,3,3,0,0.25,-9.44,-1.65,0.06,0.06,0.06,5.00,133.37,26.25,89.50,1.56,99.69,0.00,0.21,0.00,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236174, 3,3,3,0,0.26,-9.47,-1.64,0.00,0.00,0.06,5.00,133.37,26.25,89.50,1.56,99.69,0.02,0.17,0.01,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236185, 3,3,3,0,0.28,-9.48,-1.64,0.06,0.00,0.06,5.00,133.37,26.25,89.50,1.56,99.69,0.02,0.15,0.04,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236198, 3,3,3,0,0.28,-9.50,-1.61,0.00,-0.06,0.00,5.69,133.37,26.75,89.50,1.56,99.69,0.00,0.17,0.01,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
236210, 3,3,3,0,0.25,-9.46,-1.64,0.00,0.19,0.06,5.69,133.37,26.75,89.50,1.56,99.69,-0.01,0.19,0.01,0.26,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.69,-1.57,-99.73,
