262237, 3,2,3,0,0.94,-0.09,9.47,0.56,-3.50,-2.94,-9.00,0.56,-30.25,58.06,5.75,0.94,-0.04,0.07,-0.28,0.98,-0.16,9.75,-0.87,0.03,0.04,0.48,-58.03,-5.77,-0.96,
262246, 3,2,3,0,1.19,-0.11,9.27,0.94,-4.19,-2.94,-9.00,0.56,-30.25,58.06,5.81,0.94,0.20,0.05,-0.48,0.99,-0.16,9.75,-0.87,0.03,0.04,0.49,-58.07,-5.82,-0.95,
262255, 3,2,3,0,1.30,-0.05,9.27,1.75,-3.12,-3.00,-9.25,0.19,-32.69,58.13,5.81,0.88,0.30,0.09,-0.47,0.99,-0.15,9.75,-0.87,0.03,0.04,0.49,-58.09,-5.85,-0.93,
262267, 3,2,3,0,1.10,-0.01,9.69,2.75,-2.19,-3.25,-9.25,0.19,-32.69,58.13,5.81,0.88,0.10,0.14,-0.06,1.00,-0.15,9.75,-0.87,0.03,0.04,0.49,-58.12,-5.87,-0.90,
262280, 3,2,3,0,1.19,0.03,9.72,3.50,-2.56,-3.37,-9.25,0.19,-32.69,58.19,5.87,0.81,0.19,0.17,-0.03,1.01,-0.13,9.75,-0.87,0.03,0.04,0.49,-58.19,-5.93,-0.82,
262292, 3,2,3,0,1.26,0.03,9.84,4.19,-3.37,-2.94,-9.25,0.19,-32.69,58.19,5.94,0.75,0.31,0.22,0.15,1.01,-0.13,9.75,-0.87,0.03,0.04,0.49,-58.21,-5.96,-0.77,
262302, 3,2,3,0,1.33,0.08,9.90,4.62,-3.44,-2.12,-9.25,0.19,-32.69,58.81,5.94,0.69,0.39,0.26,0.35,1.02,-0.12,9.75,-0.87,0.03,0.04,0.49,-58.84,-6.00,-0.72,
262312, 3,2,3,0,1.42,0.14,10.10,4.62,-3.50,-1.37,-9.00,-0.19,-31.37,58.81,5.94,0.69,0.35,0.29,0.42,1.02,-0.11,9.75,-0.87,0.03,0.04,0.49,-58.84,-6.02,-0.68,
262324, 3,2,3,0,1.38,0.18,10.17,4.00,-3.31,-0.50,-9.00,-0.19,-31.37,58.81,6.00,0.62,0.31,0.29,0.44,1.03,-0.11,9.75,-0.87,0.03,0.04,0.49,-58.83,-6.06,-0.66,
262337, 3,2,3,0,1.34,0.18,10.19,1.62,-3.06,2.31,-9.00,-0.19,-31.37,58.81,6.06,0.62,0.23,0.13,0.24,1.03,-0.10,9.75,-0.87,0.03,0.04,0.49,-58.80,-6.09,-0.64,
262346, 3,2,3,0,1.19,-0.08,9.89,0.75,-2.87,3.56,-9.00,-0.19,-31.37,58.75,6.06,0.62,0.15,0.02,0.14,1.04,-0.10,9.75,-0.87,0.03,0.04,0.49,-58.77,-6.12,-0.64,
262356, 3,2,3,0,1.07,-0.19,9.84,0.13,-2.25,4.44,-8.25,-0.19,-31.87,58.75,6.12,0.62,0.02,-0.08,0.09,1.04,-0.10,9.74,-0.87,0.03,0.04,0.49,-58.72,-6.13,-0.64,
262368, 3,2,3,0,0.95,-0.29,9.82,-0.19,-1.75,4.75,-8.25,-0.19,-31.87,58.69,6.12,0.62,-0.09,-0.18,0.07,1.05,-0.11,9.74,-0.87,0.03,0.04,0.49,-58.68,-6.15,-0.65,
