280788, 3,2,3,0,1.11,-0.67,9.56,1.75,3.06,1.75,-9.38,1.06,-30.37,55.44,7.87,2.75,-0.23,-0.20,-0.13,1.34,-0.47,9.70,-0.88,0.05,0.05,0.46,-55.29,-7.89,-2.79,
280801, 3,2,3,0,1.05,-0.65,9.54,2.37,3.12,-0.06,-9.38,1.06,-30.37,55.44,7.81,2.75,-0.35,-0.18,-0.16,1.33,-0.46,9.70,-0.88,0.05,0.05,0.46,-55.31,-7.84,-2.73,
280810, 3,2,3,0,0.98,-0.64,9.54,3.12,2.50,-1.31,-9.38,1.06,-30.37,55.44,7.81,2.69,-0.35,-0.18,-0.16,1.33,-0.45,9.70,-0.88,0.05,0.05,0.46,-55.33,-7.82,-2.69,
280820, 3,2,3,0,1.09,-0.62,9.42,4.25,1.62,-2.00,-9.75,1.50,-29.56,55.50,7.81,2.69,-0.23,-0.17,-0.27,1.33,-0.44,9.70,-0.88,0.05,0.05,0.46,-55.35,-7.81,-2.64,
280832, 3,2,3,0,1.24,-0.47,9.43,5.19,1.31,-2.62,-9.75,1.50,-29.56,55.50,7.75,2.56,-0.07,0.08,-0.12,1.33,-0.43,9.70,-0.88,0.05,0.05,0.46,-55.38,-7.80,-2.57,
280845, 3,2,3,0,1.25,-0.35,9.57,6.19,0.19,-1.94,-9.75,1.50,-29.56,55.56,7.75,2.50,0.00,0.17,0.00,1.33,-0.42,9.70,-0.88,0.05,0.05,0.46,-55.40,-7.81,-2.51,
280855, 3,2,3,0,1.38,-0.16,9.90,5.75,-0.50,-1.19,-9.75,1.50,-29.56,55.56,7.75,2.44,0.05,0.25,0.20,1.33,-0.41,9.70,-0.88,0.05,0.05,0.47,-55.41,-7.80,-2.45,
280864, 3,2,3,0,1.39,-0.08,9.92,4.56,-0.88,-0.62,-9.38,1.50,-32.00,55.56,7.81,2.37,0.06,0.32,0.22,1.33,-0.40,9.70,-0.88,0.05,0.05,0.47,-55.41,-7.81,-2.41,
280875, 3,2,3,0,1.39,-0.08,9.92,2.94,-1.12,0.00,-9.38,1.50,-32.00,55.56,7.81,2.37,0.01,0.27,0.19,1.33,-0.40,9.70,-0.88,0.05,0.05,0.47,-55.41,-7.83,-2.38,
280888, 3,2,3,0,1.34,-0.15,9.78,1.50,-1.31,0.56,-9.38,1.50,-32.00,55.56,7.81,2.31,0.00,0.24,0.07,1.33,-0.40,9.70,-0.88,0.05,0.05,0.47,-55.41,-7.84,-2.36,
280900, 3,2,3,0,1.19,-0.27,9.76,0.06,-0.94,0.62,-9.38,1.50,-32.00,55.56,7.81,2.31,-0.14,0.12,0.05,1.33,-0.40,9.70,-0.88,0.05,0.05,0.46,-55.41,-7.84,-2.37,
280910, 3,2,3,0,1.17,-0.31,9.74,-1.19,-0.50,0.31,-9.38,1.50,-32.00,55.56,7.81,2.31,-0.15,0.08,0.03,1.33,-0.40,9.70,-0.88,0.05,0.05,0.46,-55.41,-7.84,-2.39,
280920, 3,2,3,0,1.18,-0.32,9.78,-2.31,-0.37,0.06,-9.75,0.75,-32.38,55.56,7.81,2.37,-0.14,0.07,0.07,1.33,-0.40,9.70,-0.88,0.05,0.05,0.47,-55.41,-7.84,-2.42,
280931, 3,2,3,0,1.28,-0.26,9.75,-3.50,-0.62,-0.19,-9.75,0.75,-32.38,55.56,7.81,2.37,0.13,0.04,-0.07,1.33,-0.41,9.70,-0.88,0.05,0.05,0.47,-55.41,-7.85,-2.46,
280944, 3,2,3,0,1.47,-0.37,9.63,-4.37,-1.06,-0.25,-9.75,0.75,-32.38,55.56,7.81,2.50,0.12,0.06,-0.15,1.34,-0.42,9.70,-0.88,0.05,0.05,0.47,-55.41,-7.86,-2.51,
280955, 3,2,3,0,1.47,-0.36,9.55,-4.44,-1.06,-0.13,-9.75,0.75,-32.38,55.56,7.81,2.50,0.24,0.00,-0.26,1.34,-0.43,9.70,-0.88,0.05,0.05,0.47,-55.41,-7.88,-2.55,
280964, 3,2,3,0,1.59,-0.43,9.43,-3.31,-0.13,-0.37,-9.75,1.19,-31.56,55.56,7.81,2.56,0.39,-0.24,-0.45,1.34,-0.43,9.70,-0.88,0.05,0.05,0.47,-55.41,-7.87,-2.58,
280975, 3,2,3,0,1.73,-0.68,9.24,-3.31,-0.13,-0.37,-9.75,1.19,-31.56,55.56,7.81,2.56,0.26,-0.28,-0.31,1.34,-0.44,9.70,-0.88,0.05,0.05,0.47,-55.42,-7.86,-2.60,
280988, 3,2,3,0,1.49,-0.67,9.50,-0.31,2.00,-2.25,-9.75,1.19,-31.56,55.56,7.81,2.56,0.15,-0.23,-0.19,1.33,-0.43,9.70,-0.88,0.05,0.05,0.47,-55.44,-7.84,-2.59,
281001, 3,2,3,0,1.41,-0.56,9.71,0.69,1.12,-2.81,-9.75,1.19,-31.56,55.63,7.81,2.56,0.07,-0.12,0.01,1.33,-0.43,9.70,-0.88,0.05,0.05,0.47,-55.51,-7.84,-2.57,
281010, 3,2,3,0,1.45,-0.48,9.72,1.31,0.25,-3.12,-9.75,1.19,-31.56,55.63,7.81,2.56,0.11,-0.04,0.02,1.33,-0.43,9.70,-0.88,0.05,0.05,0.47,-55.53,-7.84,-2.54,
281020, 3,2,3,0,1.51,-0.43,9.71,1.75,-0.81,-3.00,-9.38,0.88,-32.00,55.69,7.81,2.50,0.17,0.00,0.01,1.33,-0.43,9.70,-0.88,0.05,0.05,0.47,-55.56,-7.86,-2.52,
281033, 3,2,3,0,1.60,-0.38,9.68,2.00,-1.94,-2.31,-9.38,0.88,-32.00,55.69,7.87,2.50,0.40,0.05,-0.11,1.34,-0.42,9.70,-0.88,0.05,0.05,0.47,-55.57,-7.89,-2.50,
281044, 3,2,3,0,1.74,-0.37,9.58,1.75,-2.75,-0.06,-9.38,0.88,-32.00,55.69,7.87,2.44,0.37,0.00,-0.07,1.35,-0.42,9.70,-0.88,0.05,0.05,0.47,-55.56,-7.93,-2.49,
281055, 3,2,3,0,1.72,-0.41,9.63,1.56,-3.06,0.56,-9.38,0.88,-32.00,55.69,7.94,2.44,0.36,0.02,-0.10,1.36,-0.41,9.70,-0.88,0.05,0.05,0.47,-55.56,-7.99,-2.47,
281065, 3,2,3,0,1.72,-0.39,9.59,1.12,-2.62,1.00,-10.19,0.50,-29.56,55.69,8.00,2.44,0.28,0.04,-0.07,1.37,-0.41,9.70,-0.88,0.05,0.05,0.47,-55.55,-8.03,-2.46,
281074, 3,2,3,0,1.65,-0.37,9.62,1.12,-2.62,1.00,-10.19,0.50,-29.56,55.69,8.06,2.44,0.25,0.02,-0.05,1.37,-0.41,9.70,-0.88,0.05,0.05,0.47,-55.54,-8.08,-2.45,
281086, 3,2,3,0,1.62,-0.38,9.64,0.81,-1.37,1.37,-10.19,0.50,-29.56,55.69,8.06,2.44,0.20,0.00,-0.08,1.38,-0.41,9.69,-0.88,0.05,0.05,0.47,-55.53,-8.10,-2.44,
281098, 3,2,3,0,1.60,-0.37,9.64,0.69,-0.44,1.12,-10.19,0.50,-29.56,55.69,8.06,2.37,0.22,0.03,-0.05,1.38,-0.41,9.69,-0.88,0.05,0.05,0.47,-55.52,-8.11,-2.44,
281107, 3,2,3,0,1.56,-0.39,9.80,0.31,0.56,0.88,-10.19,0.50,-29.56,55.63,8.06,2.44,0.17,0.01,0.10,1.38,-0.41,9.69,-0.88,0.05,0.05,0.47,-55.51,-8.12,-2.44,
281117, 3,2,3,0,1.53,-0.33,9.87,-0.31,1.37,0.50,-9.75,0.88,-30.37,55.63,8.06,2.37,0.14,0.08,0.17,1.38,-0.41,9.69,-0.88,0.05,0.05,0.47,-55.51,-8.11,-2.43,
