219903, 3,3,3,0,0.21,-9.43,-1.67,0.06,0.13,0.13,5.69,132.25,26.00,89.75,1.69,99.69,-0.07,0.22,0.01,0.29,-9.66,-1.65,0.46,-0.56,0.52,-0.45,-87.71,-1.74,-99.75,
219916, 3,3,3,0,0.22,-9.43,-1.64,0.06,-0.06,-0.13,5.69,132.25,26.00,89.75,1.69,99.69,-0.03,0.23,-0.01,0.29,-9.66,-1.66,0.46,-0.56,0.52,-0.45,-87.71,-1.74,-99.75,
219928, 3,3,3,0,0.25,-9.45,-1.64,0.00,-0.13,-0.13,5.69,132.25,26.00,89.75,1.69,99.69,-0.04,0.20,0.01,0.29,-9.66,-1.66,0.46,-0.56,0.52,-0.45,-87.71,-1.74,-99.75,
219939, 3,3,3,0,0.29,-9.46,-1.60,0.00,-0.19,0.00,5.69,132.25,26.00,89.75,1.69,99.69,0.00,0.19,0.05,0.29,-9.66,-1.66,0.46,-0.56,0.52,-0.45,-87.71,-1.74,-99.75,
219951, 3,3,3,0,0.30,-9.48,-1.59,-0.06,0.00,0.00,5.69,132.69,26.69,89.75,1.69,99.69,0.00,0.16,0.01,0.29,-9.66,-1.66,0.46,-0.56,0.52,-0.45,-87.71,-1.74,-99.75,
219964, 3,3,3,0,0.30,-9.49,-1.64,-0.06,0.06,0.13,5.69,132.69,26.69,89.75,1.69,99.69,-0.02,0.19,0.03,0.29,-9.66,-1.66,0.46,-0.56,0.52,-0.45,-87.71,-1.74,-99.75,
219976, 3,3,3,0,0.25,-9.46,-1.66,-0.06,-0.06,0.06,5.69,132.69,26.69,89.75,1.69,99.69,-0.04,0.19,0.00,0.29,-9.66,-1.66,0.46,-0.56,0.52,-0.45,-87.71,-1.74,-99.75,
219985, 3,3,3,0,0.24,-9.46,-1.65,0.00,-0.06,0.13,5.69,132.69,26.69,89.75,1.69,99.69,-0.05,0.19,0.00,0.29,-9.66,-1.66,0.46,-0.56,0.52,-0.45,-87.71,-1.74,-99.75,
219998, 3,3,3,0,0.22,-9.45,-1.66,-0.13,-0.19,0.13,5.25,132.69,26.69,89.75,1.69,99.69,-0.07,0.20,0.00,0.29,-9.66,-1.66,0.46,-0.56,0.52,-0.45,-87.71,-1.74,-99.75,
220010, 3,3,3,0,0.23,-9.45,-1.66,0.00,0.13,0.06,5.25,132.69,26.69,89.75,1.69,99.69,-0.06,0.20,0.00,0.29,-9.66,-1.66,0.46,-0.56,0.52,-0.45,-87.71,-1.74,-99.75,
