552595, 3,2,3,2,1.52,-0.35,9.29,-3.12,2.75,-0.81,-11.38,6.69,-41.25,31.00,8.88,0.25,0.00,-0.24,-0.35,1.51,-0.04,9.68,-0.96,0.02,0.07,0.27,-31.02,-8.90,-0.28,
552605, 3,2,3,2,1.51,-0.29,9.32,-2.00,5.50,-1.75,-11.38,6.69,-41.25,31.00,8.81,0.25,-0.13,-0.25,-0.24,1.50,-0.05,9.68,-0.96,0.02,0.07,0.27,-31.04,-8.85,-0.30,
552615, 3,2,3,2,1.37,-0.30,9.44,-1.00,6.12,-2.06,-12.19,7.50,-42.19,31.19,8.75,0.25,-0.13,-0.17,-0.25,1.49,-0.05,9.69,-0.96,0.02,0.07,0.27,-31.20,-8.79,-0.31,
552625, 3,2,3,2,1.36,-0.23,9.43,-1.00,6.12,-2.06,-12.19,7.50,-42.19,31.19,8.69,0.31,-0.15,-0.18,-0.24,1.48,-0.05,9.69,-0.96,0.02,0.07,0.27,-31.22,-8.72,-0.32,
552636, 3,2,3,2,1.33,-0.24,9.44,1.25,5.37,-2.56,-12.19,7.50,-42.19,31.25,8.63,0.31,-0.16,-0.24,-0.30,1.47,-0.05,9.69,-0.96,0.02,0.07,0.27,-31.24,-8.66,-0.31,
552648, 3,2,3,2,1.49,-0.26,9.28,2.69,4.81,-2.50,-12.19,7.50,-42.19,31.25,8.56,0.25,0.02,-0.21,-0.41,1.46,-0.04,9.69,-0.96,0.02,0.07,0.27,-31.26,-8.62,-0.29,
552657, 3,2,3,2,1.54,-0.15,9.43,4.31,5.25,-2.50,-12.19,7.50,-42.19,31.25,8.56,0.25,0.08,-0.11,-0.26,1.46,-0.04,9.69,-0.96,0.02,0.07,0.27,-31.29,-8.57,-0.25,
552666, 3,2,3,2,1.52,-0.05,9.55,5.69,5.00,-2.19,-11.38,7.87,-43.75,31.31,8.50,0.19,0.07,-0.02,-0.13,1.45,-0.03,9.69,-0.96,0.02,0.07,0.27,-31.31,-8.53,-0.20,
552676, 3,2,3,2,1.50,0.05,9.68,6.50,3.87,-1.62,-11.38,7.87,-43.75,31.31,8.44,0.13,0.05,0.07,-0.01,1.44,-0.02,9.69,-0.96,0.02,0.07,0.27,-31.32,-8.49,-0.14,
552689, 3,2,3,2,1.50,0.16,9.75,7.12,2.19,-0.62,-11.38,7.87,-43.75,31.31,8.44,0.06,0.06,0.17,0.05,1.44,-0.01,9.69,-0.96,0.02,0.07,0.27,-31.33,-8.47,-0.06,
552702, 3,2,3,2,1.50,0.24,9.71,7.50,1.00,0.50,-11.38,7.87,-43.75,31.31,8.44,0.00,0.06,0.24,0.01,1.44,0.01,9.70,-0.96,0.02,0.07,0.27,-31.32,-8.45,0.08,
552711, 3,2,3,2,1.51,0.21,9.57,7.94,0.56,1.25,-11.38,7.87,-43.75,31.25,8.44,-0.06,0.07,0.20,-0.12,1.44,0.01,9.70,-0.96,0.02,0.07,0.27,-31.41,-8.45,0.16,
552721, 3,2,3,2,1.64,0.19,9.49,8.75,1.25,1.62,-11.75,7.50,-43.00,31.37,8.44,-0.13,0.20,0.17,-0.20,1.43,0.02,9.70,-0.96,0.02,0.07,0.27,-31.39,-8.41,0.26,
552732, 3,2,3,2,1.51,0.11,9.65,9.44,3.12,1.94,-11.75,7.50,-43.00,31.31,8.38,-0.25,0.08,0.07,-0.05,1.42,0.05,9.70,-0.96,0.02,0.07,0.27,-31.37,-8.37,0.35,
552744, 3,2,3,2,1.42,0.09,9.78,10.13,4.19,2.12,-11.75,7.50,-43.00,31.25,8.31,-0.44,0.03,0.05,0.10,1.42,0.07,9.70,-0.96,0.02,0.07,0.27,-31.34,-8.34,0.45,
552755, 3,2,3,2,1.46,0.13,9.80,10.44,2.87,3.56,-11.75,7.50,-43.00,31.25,8.25,-0.50,-0.04,0.13,0.20,1.41,0.09,9.70,-0.96,0.01,0.07,0.27,-31.31,-8.31,0.55,
552765, 3,2,3,3,1.37,0.22,9.90,10.44,2.87,3.56,-11.06,7.06,-43.38,31.19,8.25,-0.62,-0.05,0.23,0.28,1.41,0.10,9.70,-0.96,0.01,0.07,0.27,-31.27,-8.30,0.64,
552775, 3,2,3,3,1.36,0.33,9.99,9.94,1.12,4.50,-11.06,7.06,-43.38,31.12,8.25,-0.69,-0.06,0.27,0.33,1.41,0.12,9.70,-0.96,0.01,0.07,0.27,-31.22,-8.30,0.71,
552787, 3,2,3,3,1.34,0.39,10.03,7.37,-0.56,5.94,-11.06,7.06,-43.38,31.06,8.25,-0.75,-0.17,0.26,0.40,1.41,0.13,9.70,-0.96,0.01,0.07,0.27,-31.16,-8.30,0.78,
552800, 3,2,3,3,1.33,0.38,9.98,5.69,-1.94,6.81,-11.06,7.06,-43.38,31.00,8.31,-0.81,-0.08,0.24,0.27,1.41,0.13,9.70,-0.96,0.01,0.07,0.27,-31.09,-8.32,0.82,
552810, 3,2,3,3,1.37,0.34,9.91,3.87,-2.62,7.87,-11.06,7.06,-43.38,30.94,8.31,-0.81,-0.05,0.20,0.21,1.42,0.14,9.70,-0.96,0.01,0.07,0.27,-31.02,-8.34,0.85,
552822, 3,2,3,3,1.41,0.28,9.84,2.50,-3.00,8.88,-11.38,7.06,-42.56,30.87,8.38,-0.81,-0.01,0.13,0.14,1.43,0.14,9.70,-0.96,0.01,0.07,0.27,-30.89,-8.40,0.86,
552834, 3,2,3,3,1.35,0.27,9.73,1.12,-3.12,9.88,-11.38,7.06,-42.56,30.69,8.38,-0.81,0.00,-0.07,-0.36,1.43,0.14,9.69,-0.96,0.01,0.07,0.26,-30.79,-8.44,0.85,
552847, 3,2,3,3,1.44,0.06,9.33,-0.62,-1.44,9.94,-11.38,7.06,-42.56,30.62,8.44,-0.81,-0.10,-0.19,-0.37,1.44,0.14,9.69,-0.96,0.01,0.07,0.26,-30.69,-8.45,0.83,
